id,user,session_identifier,type,laboratory,reservation_start,use_start,utc_use_end,reservation_start_timestamp,use_start_timestamp,utc_use_end_timestamp,time_to_start,highest_position_in_queue,duration,timezone_minutes
1078,Equipo6_2,Confidential,realtime,fpga altera,2022-11-15T00:01:59,2022-11-15T00:02:02,2022-11-15T00:02:55,1668466919.0,1668466922.0,1668466975.0,3.0,0,53.0,300
1079,Equipo3_2,Confidential,ide,fpga altera,2022-11-15T00:04:11,2022-11-15T00:04:11,2022-11-15T01:22:28,1668467051.0,1668467051.0,1668471748.0,0.0,,4697.0,300
1080,Equipo6_2,Confidential,aggregator,fpga altera,2022-11-15T00:05:44,2022-11-15T00:05:46,2022-11-15T00:07:51,1668467144.0,1668467146.0,1668467271.0,2.0,,125.0,300
1081,Equipo6_2,Confidential,realtime,fpga altera,2022-11-15T00:05:44,2022-11-15T00:05:46,2022-11-15T00:07:50,1668467144.0,1668467146.0,1668467270.0,2.0,0,124.0,300
1082,Equipo2_3,Confidential,ide,fpga altera,2022-11-15T00:07:35,2022-11-15T00:07:35,2022-11-15T00:17:47,1668467255.0,1668467255.0,1668467867.0,0.0,,612.0,300
1083,Equipo6_2,Confidential,aggregator,fpga altera,2022-11-15T00:10:50,2022-11-15T00:10:54,2022-11-15T00:12:07,1668467450.0,1668467454.0,1668467527.0,4.0,0,73.0,300
1084,Equipo6_2,Confidential,realtime,fpga altera,2022-11-15T00:10:50,2022-11-15T00:10:53,2022-11-15T00:12:07,1668467450.0,1668467453.0,1668467527.0,3.0,0,74.0,300
1085,Equipo3_2,Confidential,aggregator,fpga altera,2022-11-15T00:13:55,2022-11-15T00:13:59,2022-11-15T00:14:25,1668467635.0,1668467639.0,1668467665.0,4.0,0,26.0,300
1086,Equipo3_2,Confidential,realtime,fpga altera,2022-11-15T00:13:55,2022-11-15T00:13:58,2022-11-15T00:14:21,1668467635.0,1668467638.0,1668467661.0,3.0,0,23.0,300
1087,Equipo6_2,Confidential,aggregator,fpga altera,2022-11-15T00:14:21,2022-11-15T00:14:25,2022-11-15T00:17:07,1668467661.0,1668467665.0,1668467827.0,4.0,0,162.0,300
1088,Equipo6_2,Confidential,realtime,fpga altera,2022-11-15T00:14:22,2022-11-15T00:14:25,2022-11-15T00:17:02,1668467662.0,1668467665.0,1668467822.0,3.0,0,157.0,300
1089,Equipo3_2,Confidential,aggregator,fpga altera,2022-11-15T00:15:46,2022-11-15T00:15:50,2022-11-15T00:16:16,1668467746.0,1668467750.0,1668467776.0,4.0,,26.0,300
1090,Equipo3_2,Confidential,realtime,fpga altera,2022-11-15T00:15:47,2022-11-15T00:15:50,2022-11-15T00:16:12,1668467747.0,1668467750.0,1668467772.0,3.0,0,22.0,300
1091,Equipo6_2,Confidential,aggregator,fpga altera,2022-11-15T00:21:08,2022-11-15T00:21:13,2022-11-15T00:22:05,1668468068.0,1668468073.0,1668468125.0,5.0,0,52.0,300
1092,Equipo6_2,Confidential,realtime,fpga altera,2022-11-15T00:21:09,2022-11-15T00:21:12,2022-11-15T00:22:05,1668468069.0,1668468072.0,1668468125.0,3.0,0,53.0,300
1093,Equipo6_2,Confidential,aggregator,fpga altera,2022-11-15T00:23:36,2022-11-15T00:23:41,2022-11-15T00:24:34,1668468216.0,1668468221.0,1668468274.0,5.0,0,53.0,300
1094,Equipo6_2,Confidential,realtime,fpga altera,2022-11-15T00:23:38,2022-11-15T00:23:41,2022-11-15T00:24:34,1668468218.0,1668468221.0,1668468274.0,3.0,0,53.0,300
1095,Equipo6_2,Confidential,aggregator,fpga altera,2022-11-15T00:29:00,2022-11-15T00:29:05,2022-11-15T00:30:52,1668468540.0,1668468545.0,1668468652.0,5.0,0,107.0,300
1096,Equipo6_2,Confidential,realtime,fpga altera,2022-11-15T00:29:01,2022-11-15T00:29:04,2022-11-15T00:30:48,1668468541.0,1668468544.0,1668468648.0,3.0,0,104.0,300
1097,Equipo4_2,Confidential,ide,fpga altera,2022-11-15T00:36:22,2022-11-15T00:36:22,2022-11-15T00:40:33,1668468982.0,1668468982.0,1668469233.0,0.0,,251.0,300
1098,Equipo4_2,Confidential,aggregator,fpga altera,2022-11-15T00:36:43,2022-11-15T00:36:48,2022-11-15T00:38:12,1668469003.0,1668469008.0,1668469092.0,5.0,0,84.0,300
1099,Equipo4_2,Confidential,realtime,fpga altera,2022-11-15T00:36:44,2022-11-15T00:36:47,2022-11-15T00:38:11,1668469004.0,1668469007.0,1668469091.0,3.0,0,84.0,300
1100,Equipo4_2,Confidential,ide,fpga altera,2022-11-15T00:40:01,2022-11-15T00:40:02,2022-11-15T01:22:16,1668469201.0,1668469202.0,1668471736.0,1.0,,2534.0,300
1101,Equipo4_2,Confidential,aggregator,fpga altera,2022-11-15T00:44:23,2022-11-15T00:44:28,2022-11-15T00:47:43,1668469463.0,1668469468.0,1668469663.0,5.0,0,195.0,300
1102,Equipo4_2,Confidential,realtime,fpga altera,2022-11-15T00:44:24,2022-11-15T00:44:27,2022-11-15T00:47:41,1668469464.0,1668469467.0,1668469661.0,3.0,0,194.0,300
1103,Equipo4_2,Confidential,aggregator,fpga altera,2022-11-15T00:48:14,2022-11-15T00:48:18,2022-11-15T00:50:55,1668469694.0,1668469698.0,1668469855.0,4.0,0,157.0,300
1104,Equipo4_2,Confidential,realtime,fpga altera,2022-11-15T00:48:14,2022-11-15T00:48:17,2022-11-15T00:50:51,1668469694.0,1668469697.0,1668469851.0,3.0,0,154.0,300
1105,Equipo2_3,Confidential,ide,fpga altera,2022-11-15T00:51:11,2022-11-15T00:51:11,2022-11-15T01:17:24,1668469871.0,1668469871.0,1668471444.0,0.0,,1573.0,300
1106,Equipo4_2,Confidential,aggregator,fpga altera,2022-11-15T00:52:52,2022-11-15T00:52:56,2022-11-15T00:55:54,1668469972.0,1668469976.0,1668470154.0,4.0,0,178.0,300
1107,Equipo4_2,Confidential,realtime,fpga altera,2022-11-15T00:52:53,2022-11-15T00:52:56,2022-11-15T00:55:50,1668469973.0,1668469976.0,1668470150.0,3.0,0,174.0,300
1108,Equipo3_3,Confidential,aggregator,fpga altera,2022-11-15T01:01:42,2022-11-15T01:01:48,2022-11-15T01:02:33,1668470502.0,1668470508.0,1668470553.0,6.0,0,45.0,300
1109,Equipo3_3,Confidential,realtime,fpga altera,2022-11-15T01:01:44,2022-11-15T01:01:47,2022-11-15T01:02:30,1668470504.0,1668470507.0,1668470550.0,3.0,0,43.0,300
1110,Equipo3_2,Confidential,aggregator,fpga altera,2022-11-15T01:12:05,2022-11-15T01:12:09,2022-11-15T01:12:32,1668471125.0,1668471129.0,1668471152.0,4.0,0,23.0,300
1111,Equipo3_2,Confidential,realtime,fpga altera,2022-11-15T01:12:06,2022-11-15T01:12:08,2022-11-15T01:12:31,1668471126.0,1668471128.0,1668471151.0,2.0,0,23.0,300
1112,Equipo2_3,Confidential,ide,fpga altera,2022-11-15T01:32:20,2022-11-15T01:32:20,2022-11-15T01:42:31,1668472340.0,1668472340.0,1668472951.0,0.0,,611.0,300
1113,Equipo2_3,Confidential,ide,fpga altera,2022-11-15T01:32:43,2022-11-15T01:32:44,2022-11-15T06:33:17,1668472363.0,1668472364.0,1668490397.0,1.0,,18033.0,300
1114,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T01:32:56,2022-11-15T01:33:00,2022-11-15T01:34:50,1668472376.0,1668472380.0,1668472490.0,4.0,,110.0,300
1115,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T01:32:57,2022-11-15T01:33:00,2022-11-15T01:34:45,1668472377.0,1668472380.0,1668472485.0,3.0,0,105.0,300
1116,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T01:50:24,2022-11-15T01:50:29,2022-11-15T01:51:06,1668473424.0,1668473429.0,1668473466.0,5.0,0,37.0,300
1117,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T01:50:26,2022-11-15T01:50:29,2022-11-15T01:51:03,1668473426.0,1668473429.0,1668473463.0,3.0,0,34.0,300
1118,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T01:52:30,2022-11-15T01:52:35,2022-11-15T01:53:48,1668473550.0,1668473555.0,1668473628.0,5.0,0,73.0,300
1119,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T01:52:31,2022-11-15T01:52:34,2022-11-15T01:53:47,1668473551.0,1668473554.0,1668473627.0,3.0,0,73.0,300
1120,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T01:56:10,2022-11-15T01:56:14,2022-11-15T01:57:50,1668473770.0,1668473774.0,1668473870.0,4.0,0,96.0,300
1121,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T01:56:10,2022-11-15T01:56:13,2022-11-15T01:57:46,1668473770.0,1668473773.0,1668473866.0,3.0,0,93.0,300
1122,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T02:03:49,2022-11-15T02:03:53,2022-11-15T02:05:29,1668474229.0,1668474233.0,1668474329.0,4.0,,96.0,300
1123,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T02:03:50,2022-11-15T02:03:53,2022-11-15T02:05:26,1668474230.0,1668474233.0,1668474326.0,3.0,0,93.0,300
1124,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T02:31:21,2022-11-15T02:31:25,2022-11-15T02:32:49,1668475881.0,1668475885.0,1668475969.0,4.0,0,84.0,300
1125,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T02:31:21,2022-11-15T02:31:24,2022-11-15T02:32:47,1668475881.0,1668475884.0,1668475967.0,3.0,0,83.0,300
1126,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T02:34:08,2022-11-15T02:34:13,2022-11-15T02:35:57,1668476048.0,1668476053.0,1668476157.0,5.0,0,104.0,300
1127,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T02:34:09,2022-11-15T02:34:12,2022-11-15T02:35:56,1668476049.0,1668476052.0,1668476156.0,3.0,0,104.0,300
1128,Equipo3_3,Confidential,ide,fpga altera,2022-11-15T02:46:00,2022-11-15T02:46:01,2022-11-15T03:22:15,1668476760.0,1668476761.0,1668478935.0,1.0,,2174.0,300
1129,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T02:50:22,2022-11-15T02:50:26,2022-11-15T02:52:30,1668477022.0,1668477026.0,1668477150.0,4.0,,124.0,300
1130,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T02:50:23,2022-11-15T02:50:26,2022-11-15T02:52:30,1668477023.0,1668477026.0,1668477150.0,3.0,0,124.0,300
1131,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T03:01:17,2022-11-15T03:01:21,2022-11-15T03:03:05,1668477677.0,1668477681.0,1668477785.0,4.0,0,104.0,300
1132,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T03:01:17,2022-11-15T03:01:20,2022-11-15T03:03:04,1668477677.0,1668477680.0,1668477784.0,3.0,0,104.0,300
1133,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T03:10:54,2022-11-15T03:10:58,2022-11-15T03:12:42,1668478254.0,1668478258.0,1668478362.0,4.0,0,104.0,300
1134,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T03:10:54,2022-11-15T03:10:57,2022-11-15T03:12:41,1668478254.0,1668478257.0,1668478361.0,3.0,0,104.0,300
1135,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T03:14:57,2022-11-15T03:15:00,2022-11-15T03:17:59,1668478497.0,1668478500.0,1668478679.0,3.0,0,179.0,300
1136,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T03:14:57,2022-11-15T03:15:00,2022-11-15T03:17:53,1668478497.0,1668478500.0,1668478673.0,3.0,0,173.0,300
1137,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T03:15:47,2022-11-15T03:15:50,2022-11-15T03:18:28,1668478547.0,1668478550.0,1668478708.0,3.0,,158.0,300
1138,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T03:15:47,2022-11-15T03:15:50,2022-11-15T03:18:24,1668478547.0,1668478550.0,1668478704.0,3.0,0,154.0,300
1139,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T03:18:10,2022-11-15T03:18:13,2022-11-15T03:19:37,1668478690.0,1668478693.0,1668478777.0,3.0,,84.0,300
1140,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T03:18:11,2022-11-15T03:18:13,2022-11-15T03:19:35,1668478691.0,1668478693.0,1668478775.0,2.0,0,82.0,300
1141,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T03:20:33,2022-11-15T03:20:38,2022-11-15T03:22:23,1668478833.0,1668478838.0,1668478943.0,5.0,0,105.0,300
1142,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T03:20:33,2022-11-15T03:20:37,2022-11-15T03:22:20,1668478833.0,1668478837.0,1668478940.0,4.0,0,103.0,300
1143,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T03:24:17,2022-11-15T03:24:24,2022-11-15T03:25:37,1668479057.0,1668479064.0,1668479137.0,7.0,0,73.0,300
1144,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T03:24:18,2022-11-15T03:24:23,2022-11-15T03:25:36,1668479058.0,1668479063.0,1668479136.0,5.0,0,73.0,300
1145,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T03:28:27,2022-11-15T03:28:32,2022-11-15T03:29:24,1668479307.0,1668479312.0,1668479364.0,5.0,,52.0,300
1146,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T03:28:28,2022-11-15T03:28:31,2022-11-15T03:29:24,1668479308.0,1668479311.0,1668479364.0,3.0,0,53.0,300
1147,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T03:29:48,2022-11-15T03:29:52,2022-11-15T03:32:19,1668479388.0,1668479392.0,1668479539.0,4.0,0,147.0,300
1148,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T03:29:49,2022-11-15T03:29:51,2022-11-15T03:32:17,1668479389.0,1668479391.0,1668479537.0,2.0,0,146.0,300
1149,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T03:33:58,2022-11-15T03:34:02,2022-11-15T03:35:26,1668479638.0,1668479642.0,1668479726.0,4.0,0,84.0,300
1150,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T03:33:59,2022-11-15T03:34:01,2022-11-15T03:35:25,1668479639.0,1668479641.0,1668479725.0,2.0,0,84.0,300
1151,Equipo6_2,Confidential,ide,fpga altera,2022-11-15T03:35:47,2022-11-15T03:35:47,2022-11-15T04:40:02,1668479747.0,1668479747.0,1668483602.0,0.0,,3855.0,300
1152,Equipo3_1,Confidential,ide,fpga altera,2022-11-15T03:36:29,2022-11-15T03:36:29,2022-11-15T07:44:56,1668479789.0,1668479789.0,1668494696.0,0.0,,14907.0,300
1153,Equipo6_2,Confidential,aggregator,fpga altera,2022-11-15T03:36:34,2022-11-15T03:36:38,2022-11-15T03:38:04,1668479794.0,1668479798.0,1668479884.0,4.0,0,86.0,300
1154,Equipo6_2,Confidential,realtime,fpga altera,2022-11-15T03:36:35,2022-11-15T03:36:37,2022-11-15T03:38:00,1668479795.0,1668479797.0,1668479880.0,2.0,0,83.0,300
1155,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T03:36:49,2022-11-15T03:36:53,2022-11-15T03:37:25,1668479809.0,1668479813.0,1668479845.0,4.0,0,32.0,300
1156,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T03:36:49,2022-11-15T03:36:52,2022-11-15T03:37:24,1668479809.0,1668479812.0,1668479844.0,3.0,0,32.0,300
1157,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T03:40:09,2022-11-15T03:40:13,2022-11-15T03:41:55,1668480009.0,1668480013.0,1668480115.0,4.0,0,102.0,300
1158,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T03:40:09,2022-11-15T03:40:12,2022-11-15T03:41:55,1668480009.0,1668480012.0,1668480115.0,3.0,0,103.0,300
1159,Equipo3_3,Confidential,ide,fpga altera,2022-11-15T03:42:54,2022-11-15T03:42:55,2022-11-15T04:09:07,1668480174.0,1668480175.0,1668481747.0,1.0,,1572.0,300
1160,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T03:44:05,2022-11-15T03:44:09,2022-11-15T03:45:23,1668480245.0,1668480249.0,1668480323.0,4.0,0,74.0,300
1161,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T03:44:06,2022-11-15T03:44:08,2022-11-15T03:45:22,1668480246.0,1668480248.0,1668480322.0,2.0,0,74.0,300
1162,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T03:51:25,2022-11-15T03:51:31,2022-11-15T03:52:55,1668480685.0,1668480691.0,1668480775.0,6.0,0,84.0,300
1163,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T03:51:26,2022-11-15T03:51:30,2022-11-15T03:52:54,1668480686.0,1668480690.0,1668480774.0,4.0,0,84.0,300
1164,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T03:55:55,2022-11-15T03:56:02,2022-11-15T03:56:59,1668480955.0,1668480962.0,1668481019.0,7.0,0,57.0,300
1165,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T03:55:57,2022-11-15T03:56:00,2022-11-15T03:56:54,1668480957.0,1668480960.0,1668481014.0,3.0,0,54.0,300
1166,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T03:58:50,2022-11-15T03:58:54,2022-11-15T03:59:50,1668481130.0,1668481134.0,1668481190.0,4.0,0,56.0,300
1167,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T03:58:51,2022-11-15T03:58:53,2022-11-15T03:59:47,1668481131.0,1668481133.0,1668481187.0,2.0,0,54.0,300
1168,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:04:28,2022-11-15T04:04:33,2022-11-15T04:05:46,1668481468.0,1668481473.0,1668481546.0,5.0,,73.0,300
1169,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:04:29,2022-11-15T04:04:33,2022-11-15T04:05:46,1668481469.0,1668481473.0,1668481546.0,4.0,0,73.0,300
1170,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:08:03,2022-11-15T04:08:09,2022-11-15T04:09:34,1668481683.0,1668481689.0,1668481774.0,6.0,0,85.0,300
1171,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:08:05,2022-11-15T04:08:08,2022-11-15T04:09:31,1668481685.0,1668481688.0,1668481771.0,3.0,0,83.0,300
1172,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T04:17:16,2022-11-15T04:17:20,2022-11-15T04:19:58,1668482236.0,1668482240.0,1668482398.0,4.0,0,158.0,300
1173,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T04:17:17,2022-11-15T04:17:20,2022-11-15T04:19:55,1668482237.0,1668482240.0,1668482395.0,3.0,0,155.0,300
1174,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:17:47,2022-11-15T04:17:51,2022-11-15T04:18:54,1668482267.0,1668482271.0,1668482334.0,4.0,0,63.0,300
1175,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:17:48,2022-11-15T04:17:49,2022-11-15T04:18:53,1668482268.0,1668482269.0,1668482333.0,1.0,0,64.0,300
1176,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T04:19:59,2022-11-15T04:20:04,2022-11-15T04:22:10,1668482399.0,1668482404.0,1668482530.0,5.0,0,126.0,300
1177,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T04:20:01,2022-11-15T04:20:03,2022-11-15T04:22:07,1668482401.0,1668482403.0,1668482527.0,2.0,0,124.0,300
1178,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:23:27,2022-11-15T04:23:31,2022-11-15T04:24:23,1668482607.0,1668482611.0,1668482663.0,4.0,0,52.0,300
1179,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:23:27,2022-11-15T04:23:30,2022-11-15T04:24:23,1668482607.0,1668482610.0,1668482663.0,3.0,0,53.0,300
1180,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:26:23,2022-11-15T04:26:27,2022-11-15T04:27:35,1668482783.0,1668482787.0,1668482855.0,4.0,,68.0,300
1181,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:26:23,2022-11-15T04:26:27,2022-11-15T04:27:30,1668482783.0,1668482787.0,1668482850.0,4.0,0,63.0,300
1182,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:29:01,2022-11-15T04:29:05,2022-11-15T04:29:57,1668482941.0,1668482945.0,1668482997.0,4.0,0,52.0,300
1183,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:29:01,2022-11-15T04:29:04,2022-11-15T04:29:57,1668482941.0,1668482944.0,1668482997.0,3.0,0,53.0,300
1184,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T04:32:25,2022-11-15T04:32:29,2022-11-15T04:33:56,1668483145.0,1668483149.0,1668483236.0,4.0,0,87.0,300
1185,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T04:32:26,2022-11-15T04:32:28,2022-11-15T04:33:52,1668483146.0,1668483148.0,1668483232.0,2.0,0,84.0,300
1186,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:33:00,2022-11-15T04:33:04,2022-11-15T04:34:21,1668483180.0,1668483184.0,1668483261.0,4.0,0,77.0,300
1187,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:33:01,2022-11-15T04:33:03,2022-11-15T04:34:16,1668483181.0,1668483183.0,1668483256.0,2.0,0,73.0,300
1188,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:34:59,2022-11-15T04:35:02,2022-11-15T04:36:10,1668483299.0,1668483302.0,1668483370.0,3.0,0,68.0,300
1189,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:34:59,2022-11-15T04:35:01,2022-11-15T04:36:07,1668483299.0,1668483301.0,1668483367.0,2.0,0,66.0,300
1190,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:37:23,2022-11-15T04:37:26,2022-11-15T04:38:40,1668483443.0,1668483446.0,1668483520.0,3.0,,74.0,300
1191,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:37:23,2022-11-15T04:37:25,2022-11-15T04:38:38,1668483443.0,1668483445.0,1668483518.0,2.0,0,73.0,300
1192,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T04:37:42,2022-11-15T04:37:46,2022-11-15T04:39:34,1668483462.0,1668483466.0,1668483574.0,4.0,0,108.0,300
1193,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T04:37:42,2022-11-15T04:37:45,2022-11-15T04:39:30,1668483462.0,1668483465.0,1668483570.0,3.0,0,105.0,300
1194,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:40:43,2022-11-15T04:40:48,2022-11-15T04:42:02,1668483643.0,1668483648.0,1668483722.0,5.0,0,74.0,300
1195,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:40:44,2022-11-15T04:40:47,2022-11-15T04:42:00,1668483644.0,1668483647.0,1668483720.0,3.0,0,73.0,300
1196,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:45:34,2022-11-15T04:45:39,2022-11-15T04:49:14,1668483934.0,1668483939.0,1668484154.0,5.0,0,215.0,300
1197,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:45:35,2022-11-15T04:45:38,2022-11-15T04:49:13,1668483935.0,1668483938.0,1668484153.0,3.0,0,215.0,300
1198,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T04:45:55,2022-11-15T04:45:58,2022-11-15T04:47:45,1668483955.0,1668483958.0,1668484065.0,3.0,,107.0,300
1199,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T04:45:55,2022-11-15T04:45:58,2022-11-15T04:47:41,1668483955.0,1668483958.0,1668484061.0,3.0,0,103.0,300
1200,Equipo3_1,Confidential,aggregator,fpga altera,2022-11-15T04:49:46,2022-11-15T04:49:52,2022-11-15T04:53:30,1668484186.0,1668484192.0,1668484410.0,6.0,0,218.0,300
1201,Equipo3_1,Confidential,realtime,fpga altera,2022-11-15T04:49:48,2022-11-15T04:49:51,2022-11-15T04:53:26,1668484188.0,1668484191.0,1668484406.0,3.0,0,215.0,300
1202,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T04:50:12,2022-11-15T04:50:16,2022-11-15T04:51:08,1668484212.0,1668484216.0,1668484268.0,4.0,0,52.0,300
1203,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T04:50:12,2022-11-15T04:50:15,2022-11-15T04:51:07,1668484212.0,1668484215.0,1668484267.0,3.0,0,52.0,300
1204,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T05:06:34,2022-11-15T05:06:41,2022-11-15T05:08:05,1668485194.0,1668485201.0,1668485285.0,7.0,0,84.0,300
1205,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T05:06:36,2022-11-15T05:06:41,2022-11-15T05:08:04,1668485196.0,1668485201.0,1668485284.0,5.0,0,83.0,300
1206,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T05:09:52,2022-11-15T05:09:57,2022-11-15T05:10:50,1668485392.0,1668485397.0,1668485450.0,5.0,0,53.0,300
1207,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T05:09:54,2022-11-15T05:09:56,2022-11-15T05:10:49,1668485394.0,1668485396.0,1668485449.0,2.0,0,53.0,300
1208,Equipo2_3,Confidential,aggregator,fpga altera,2022-11-15T05:15:05,2022-11-15T05:15:09,2022-11-15T05:17:20,1668485705.0,1668485709.0,1668485840.0,4.0,0,131.0,300
1209,Equipo2_3,Confidential,realtime,fpga altera,2022-11-15T05:15:05,2022-11-15T05:15:08,2022-11-15T05:17:16,1668485705.0,1668485708.0,1668485836.0,3.0,0,128.0,300
1210,Equipo1_1,Confidential,ide,fpga altera,2022-11-15T05:16:22,2022-11-15T05:16:23,2022-11-15T05:22:33,1668485782.0,1668485783.0,1668486153.0,1.0,,370.0,300
1211,Equipo1_1,Confidential,ide,fpga altera,2022-11-15T05:21:58,2022-11-15T05:21:59,2022-11-15T05:24:09,1668486118.0,1668486119.0,1668486249.0,1.0,,130.0,300
